:ID,author:string
9154033,Yasser Abdel-Rady I. Mohamed
9154164,Fanbiao Li
9154165,Saibo Xing
9154168,An-Min Zou
9154179,Guangyou Fang
9154182,Andrzej Sikorski
9154183,Tadeusz Citko
9154252,Ti Chen
9154253,Jinjun Shan
9154438,Mousam Ghosh
9154439,Suman Ghosh 0002
9154440,Pradip Kumar Saha
9154441,Goutam Kumar Panda
9154450,Yang Ye
9154456,Oscar Lucía
9154459,Josef Kittler
9154519,Flur Rashitovich Ismagilov
9154521,Viacheslav Evgenievich Vavilov
9154522,Denis Valerievich Gusakov
9154590,Yuan Xue
9154768,Takashi Suzuki
9154772,Michael Ruderman
9154907,Yang Liu 0075
9154908,Xiaofeng Yang
9154939,Young-Jin Park
9154948,Zheng-Guang Wu
9154995,Shuxin Zhang
9155052,Ulrich Jumar
9155137,Yangmin Li 0001
9155245,Liang Wang 0044
9155249,Bineng Zhong
9155341,Liping Wang 0001
9155360,Junci Cao
9155368,Weishan Chen
9155526,Min Yu
9155581,Jun Oyama
9155591,Gregory M. Asher
9155598,Ang-Kiong Huang
9155833,Lina Zhang
9155895,Yufei Tang
9156110,Cheol Hoon Park
9156154,Qing-Hua Wu
9156219,Guang-Hong Yang
9156238,Subhashish Bhattacharya
9156249,Huining Xu
9156297,James D. Widmer
9156300,Mohammad Kimiabeigi
9156307,Khaled H. Ahmed
9156319,Xuefan Wang
9156553,Priscila Tiemi Maeda Saito
9156606,Stanley J. Reeves
9156627,Junyan Ren
9156639,Weiwei Shi
9156712,Rong Xiong
9156743,Mengesha Mamo
9156744,Kozo Ide
9156745,Mitsujiro Sawamura
9156749,Zhisheng Duan
9156783,Xiang-min Tan
9156847,Wenbo Wang
9156868,Sanjay E. Talole
9156894,Yong Fu
9156996,Mato Baotic
9157053,Mingyu Wang
9157112,Thomas Brückner
9157295,Ya-Jun Pan 0001
9157413,Giuseppe Orlando
9157513,Yanjiang Wang 0001
9157540,Alireza Sadeghian
9157632,Rasoul Dehghani
9157768,Young Soo Suh
9157797,Wei-Hung Hsu
9157896,Marise Bafleur
9157944,Francesco Iannuzzo
9158094,Masoud Baghelani
9158211,Haitao Yu 0002
9158212,Mantian Li
9158286,S. M. Muyeen
9158394,Yinliang Xu
9158396,Wei Gu 0004
9158398,Ming Zhao 0006
9158456,Heonyoung Kim
9158667,Wenjie Liu
9158700,Masayoshi Tomizuka
9158733,Haijun Li
9158785,Chengshan Wang
9158892,Wei-Neng Chen
9158893,Yun Li 0002
9158944,Edgar Sánchez-Sinencio
9159189,Ji-Hoon Park
9159385,Keum-Cheol Hwang
9159397,Zonghua Gu
9159446,Siew Kei Lam
9159610,Wolfgang Amrhein
9159705,Pengcheng Xu
9159758,Bo Zhu
9160065,Shunli Xiao
9160130,Katsushi Ikeuchi
9160222,Yun Zeng
9160242,Sohrab Mirsaeidi
9160282,Bing Liu
9160343,Rui Paulo Martins
9160472,Tianhao Liu
9160491,Wenjun Lv
9160562,Jinyang Jiao
9160563,Chuancang Ding
9160594,Li Qiu 0001
9160684,Michele Pastorelli
9160757,Habib Mostafaei
9160833,Jun Fu 0001
9160872,Heng Zhang
9160873,Qiang Miao
9161074,Chenghua Wang
9161078,Fatiha Nejjari
9161112,Peijiang Yuan
9161142,Seon-Woo Lee
9161172,Peng Ren 0001
9161273,Wenxin Liu
9161297,Qiang Huang 0002
9161299,Changbin Yu
9161337,Jong-Ho Sun
9161416,Xiang Chen 0011
9161431,Feng Jia
9161446,Xi Chen 0057
9161588,Qiteng Hong
9161611,Al-Thaddeus Avestruz
9161614,Federico de Bosio
9161615,Luiz Antônio de Souza Ribeiro
9161664,Dimitrios Tzelepis
9161670,Kao-Shing Hwang
9161744,Axaykumar J. Mehta
9161862,Xiaohu Liu
9161927,Wenjing Xie
9161928,Baoli Ma
9162053,Agustí Egea-Alvarez
9162134,Ning Li 0008
9162204,Parham Hekmati
9162205,Reza Yazdanpanah
9162206,Ehsan Ghaemi
9162300,Kaixuan Liang
9162417,Byung Man Kwak
9162428,R. K. Singh
9162506,Edward Lee
9162508,Venkata Chaitanya Krishna Chekuri
9162530,Sang-Gug Lee
9162543,Ci Chen
9162544,Zhi Liu 0001
9162568,Zihao Chen
9162706,Jean-Pierre Barbot
9162750,Giulio Sandini
9162768,Beihua Liang
9162865,Bin Zhou 0001
9162867,Guang-Ren Duan 0001
9162979,Na Ding
9163020,Ye Zhao
9163132,Richard Sheridan
9163133,Allan Walton
9163134,Matthew Farr
9163135,Ben Scholes
9163136,I. Rex Harris
9163159,Zhigang Lu
9163193,Ming Shen
9163198,HaiJun Lin
9163199,Lucai Wang
9163200,Zhaosheng Teng
9163207,Andrzej Bartoszewicz
9163224,Paolo Carbone
9163338,Miguel E. Figueroa
9163395,Jae-Young Lee
9163396,Yong-Sin Seo
9163397,Chanhun Park
9163398,Je-Sung Koh
9163399,Jongwoo Park
9163400,Hugo Rodrigue
9163401,Byeungin Kim
9163402,Sung-Hyuk Song
9163534,Jianyu Li
9163602,Jiawan Zhang
9163761,Hongwei Yang
9163803,Haijun Shao
9163830,Peter Willett 0001
9163853,Christopher Hahne
9163855,Amar Aggoun
9163954,Ting Liu 0012
9163955,Yunchao Wei
9163956,Shikui Wei
9164076,Syed Mofizul Islam
9164303,Zhan Song
9164320,F. Javier Toledo
9164521,Ming Gao
9164534,Chu Han
9164549,Dahai Li
9164587,Martin Valtierra-Rodriguez
9164701,Zhihong Fu
9164802,Jungong Han
9164877,Jinghan He
9164901,Peng Chu
9164991,Yijun Mo
9165327,Hiroyuki Ukai
9165520,Farhad Aghili
9165709,Yi Wang 0022
9165710,Chongqing Kang
9165738,Tianyu Liu
9165814,Yaakov Bar-Shalom
9165868,Pengyu Li
9165902,Akio Kosaka
9165920,Jia Xu
9165964,Chenglong Fu 0001
9166101,Manu Parmar
9166114,Xiaoqing Shi
9166170,Kazuo Asakawa
9166205,Zhonghua Chen
9166241,Jong-Gwan Yook
9166255,Xingtai Mei
9166270,Vittorio Murino
9166314,Yu Luo
9166340,Kuangen Zhang
9166411,Wei Lin 0001
9166474,Hongwei Ma
9166562,Yangyang Chen
9166601,Guoxing Wang
9166783,Luca Consolini
9166803,Jie Chen 0051
9166893,Min Gan
9166989,Ryo Takahashi
9167070,Dafeng Tang
9167153,Tianyao Ji
9167155,Mengshi Li
9167191,Xiaojie Su
9167294,Hau-Cheng Lee
9167353,Yingchao Zhang
9167425,Ramon Costa-Castelló
9167431,Wei Hao
9167459,Shixing Yu
9167520,Jingyang Zhang
9167559,Shoudong Huang
9167661,Han-Shin Jo
9167671,Rubén G. Moctezuma
9167722,Dong Zheng 0001
9167849,Jiasheng Wang
9167894,Jing Lin
9168119,Masoud M. Shabestary
9168236,Imed Jlassi
9168255,Sang Hun Lee
9168325,Yong Xu 0005
9168330,Yu Qi
9168371,Xing Gao
9168433,Zongsheng Zhang
9168538,Peng Zhu
9168595,Yuji Azuma
9168633,Xuefeng Hu
9168693,Shiu Kit Tso
9168694,Qian Huang
9168698,Zhihui Li
9168727,Sha Zhang
9168743,Sung Min Shin
9168744,Hyun Gook Kang
9168747,Romain Delpoux
9168801,Carmen Sánchez Ávila
9168944,Zhuo Wang
9169005,Hongpeng Wang
9169029,Pascal Giard
9169474,Kunal Narayan Chaudhury
9169624,Kichul Kim
9169629,Ping Zhao
9169674,Stefan Ulbrich
9169706,Zheng Hu
9169759,Cunjia Liu
9169855,Francesco Palmieri 0002
9169858,Zhehan Yi
9169906,Domenico Saccà
9169913,Oded Shmueli
9170005,Máté Matolcsi
9170114,Thomas Durt
9170116,Fang Liu 0011
9170197,Pawel Caban
9170198,Jakub Rembielinski
9170293,Kamal Berrada
9170313,Gen Kimura
9170324,Hiromichi Ohno
9170325,Milán Mosonyi
9170400,Rosario Lo Franco
9170460,Martin B. Plenio
9170573,Eoghan Casey
9170582,Dongyan Xu
9170608,Anh Duc Le
9170628,Sadegh Torabi
9170655,Amine Boukhtouta
9170705,Giyoon Kim
9170706,Myungseo Park
9170761,Martin S. Olivier
9170814,Nasir D. Memon
9170931,Jan Peter van Zandwijk
9171193,Edward J. Delp
9171205,Jun Zheng 0007
9171206,Yu-an Tan 0001
9171361,Nickolas J. G. Falkner
9171429,Somitra Kumar Sanadhya
9171444,Qian Lin
9171458,Hee-Soo Heo
9171462,Ha-Jin Yu
9171548,Saiful Islam
9171616,Gabriel Maciá-Fernández
9171680,Quan-Xin Zhang
9171681,Yuanzhang Li
9171725,Henry B. Wolfe
9171796,Soojin Kang
9171974,Jürg von Kaenel
9172113,Narayanasamy Kogilah
9172114,Rasiah Devinaga
9172115,Teck Ming Tan
9172153,M. Tuan Tu
9172155,Frank Griffel
9172188,Parag Singla
9172189,Amitabha Bagchi
9172220,Xiaotong Li
9172316,Nir Kshetri
9172321,Daniel Amyot
9172365,Anas Aloudat
9172405,Giannakis Antoniou
9172409,Martin Kleinsteuber
9172501,Jue-Sam Chou
9172524,Mohammad Amin Morid
9172538,Jose Oscar Fajardo
9172539,Fidel Liberal
9172570,Andreas Wombacher
9172592,Kyoung-Don Kang
9172615,Jesús Cerquides
9172636,Prasant Mohapatra
9172637,Yosi Mass
9172717,Jeannette M. Wing
9172778,Fred Douglis
9172784,Murthy V. Devarakonda
9172874,Peter J. Brown
9172889,Mahadev Satyanarayanan
9172917,Cristina Videira Lopes
9172934,Jimin Liu
9172958,Guodong Zhou
9172959,Fei Cheng
9172991,Ramy Baly
9173033,Fumito Masui
9173059,Ganesh Ramakrishnan
9173063,Jingbo Zhu
9173073,Sanjeev Khudanpur
9173174,Qun Liu 0001
9173256,Tong Xiao
9173263,David S. Doermann
9173277,Xipeng Qiu
9173279,Xuanjing Huang
9173329,Ali Fadel
9173430,Jiaheng Lu
9173435,Akshi Kumar 0001
9173533,Kevin Knight
9173579,Paheli Bhattacharya
9173629,Satoshi Nakamura 0001
9173665,Zhengdong Lu
9173767,Jiafu Zhang
9173807,Philipp Koehn
9174012,Richard Lenz
9174063,Lucas Woltmann
9174064,Claudio Hartmann
9174076,Joachim Kübart
9174077,Udo Grimmer
9174078,Jochen Hipp
9174129,Dietmar Saupe
9174167,Lucas Lersch
9174169,Ismail Oukid
9174311,Birgitta König-Ries
9174327,Nils Nöll
9174328,Isabell Bast
9174329,Holger Seubert
9174330,Manfred Päßler
9174331,Lars Heller
9174332,Joachim Mester
9174351,Hans Burkhardt
9174564,Helena Galhardas
9174692,Andreas Witt
9174695,Alf-Christian Schering
9174726,Alexander Baumstark
9174727,Constantin Pohl
9174771,David Soares Batista
9174772,David Forte
9174773,Rui Silva
9174774,Bruno Martins 0001
9174775,Mário J. Silva
9174890,Hugo Gonçalo Oliveira
9175001,Nicholas Mattei
9175042,Ana Paiva 0001
9175090,Ruth Aylett
9175101,Ming-Liang Xu
9175112,Kevin Leyton-Brown
9175117,Christopher Amato
9175164,Yoko Nakajima
9175165,Hirotoshi Honma
9175200,Chunxu Li
9175224,Yuqing Zhang
9175226,Linlin Shen
9175228,Yanwei Fu
9175296,Zijin Li
9175356,Zhicheng Yan
9175363,Sylvain Guilley
9175367,Wenfeng Qi
9175386,Fuzhi Zhang
9175388,Shilei Wang
9175436,Peter Y. A. Ryan
9175469,Wen Gao 0010
9175514,Yawen Wang
9175515,Yunfei Guo
9175516,Zehua Guo 0001
9175517,Wenyan Liu
9175518,Chao Yang 0012
9175540,Wenling Wu
9175542,Yafei Zheng
9175544,Andrew Markham
9175552,Joon S. Park
9175566,Andre Scedrov
9175672,Futai Zhang
9175704,Jiqiang Liu
9175710,Nigel P. Smart
9175725,Christian Rechberger
9175727,Dongdai Lin
9175731,Pallab Dasgupta
9175744,Jiayang Liu
9175745,Jingguo Bi
9175746,Martin Hell
9175752,Jiaxin Pan
9175812,Shuai Han 0001
9175853,Ronald Petrlic
9175858,Wei Sun 0007
9175861,Myong-Son Sin
9175862,Ryul Kim
9175896,Bogdan Warinschi
9175924,Nico Döttling
9175948,Paul Salama
9176006,Maider Huarte
9176015,Mihir Bellare
9176130,Changmin Lee 0001
9176165,Pierre-Alain Fouque
9176212,Giulio Malavolta
9176217,Fangguo Zhang
9176263,Tibor Jager
9176264,Sven Schäge
9176265,Eike Kiltz
9176273,Jean-Charles Faugère
9176274,Ludovic Perret
9176305,Sasan Harifi
9176306,Madjid Khalilian
9176307,Javad Mohammadzadeh
9176316,Emmanuel Lonca
9176330,Aïcha Mokhtari
9176412,Yves Moinard
9176432,Sylvain Gelly
9176433,Olivier Teytaud
9176449,S. V. N. Vishwanathan
9176455,Guillaume Chaslot
9176456,L. Chatriot
9176457,Christophe Fiter
9176458,Jean-Baptiste Hoock
9176459,Julien Perez
9176460,Arpad Rimmel
9176747,Grégory Smits
9176748,Olivier Pivert
9176782,Pierre Gaillard
9176879,Hijaz Ahmad
9177015,Thulasi Bikku
9177090,Joelle Pineau
9177091,Doina Precup
9177151,Lucile Torres
9177189,Thanh-Nghi Do
9177239,Allel Hadjali
9177284,Juan Ye
9177319,Steven Schockaert
9177396,Laurent Miclet
9177439,Tayeb Merabti
9177469,Min He
9177550,Jun Zhang 0046
9177573,Zhifeng Liu
9177574,Caixia Zhang
9177576,Congbin Yang
9177592,Lianyu Zheng
9177646,Zhenyang Yu
9177706,Pei Zhou
9177865,Yunchao Tang
9177870,Xiangjun Zou
9177901,Xiaoxiao Zhu
9178043,Arnold Beckmann
9178061,Shufei Li
9178093,Yang Liu 0034
9178102,Li-Chih Wang
9178180,Maria Pozzi
9178240,Ole Madsen
9178344,Qiang Cheng
9178353,Yuxin Li
9178360,Wenbo Li
9178427,Yuqi Wang
9178507,Hongchao Zhang
9178509,William Harrison
9178586,Tom R. Eikebrokk
9178587,Dag H. Olsen
9178668,Jon Iden
9178682,Kim Halskov Madsen
9178994,Nicolai Christov
9179002,Jedrzej Musial
9179046,Mingyue Li
9179061,Shaolin Hu
9179062,Karl Meinke
9179108,Luca Di Persio
9179109,Luca Mammi
9179110,Immacolata Oliva
9179219,Mario César López Locés
9179328,Jean-Marie Flaus
9179506,Holger Voos
9179642,Kristian Sabo
9179758,Elena Zattoni
9179801,Rasa Karbauskaite
9179914,Adam Czornik
9179966,Qiao-ping Li
9180003,Saleh Alrashed
9180135,Muhammad Imran 0006
9180156,Shuming Wang
9180229,Muhammad Kamran Siddiqui
9180258,P. Balakrishnan
9180286,Salah Mahmoud Boulaaras
9180392,Lianzhen Liu
9180460,Biqing Zeng
9180470,Hongming Zhu
9180531,Shaohua Zeng
9180597,Iman Abaspur Kazerouni
9180833,Veeramuthu Venkatesh
9180838,Xiujun Wang
9180846,Hongguang Bo
9180993,Xiaonan Li
9180997,Limin Jia 0002
9181076,Zhen Lu
9181089,Bingjun Li
9181124,Yongzhong Lu
9181198,Qing Du
9181223,Jiwei Li
9181297,Hu Liang
9181350,Abdullah M. Almarashi
9181351,Ali Algarni
9181358,Ayyasamy Ayyanar
9181416,Zhang Qiang
9181437,Hadi Mahdipour
9181544,Hongyu Zhang
9181573,Yang Xu 0001
9181825,Xinliang Xu
9181828,Sunita Garhwal
9181889,Kyung Kim
9182016,Ming Wei
9182106,Robert Bicker
9182120,Kadry Hamed
9182239,Jindong Qin
9182329,Guodong Yue
9182330,Dong An
9182365,Yanxue Wang
9182536,Jiangqing Wang
9182567,Yulin Zhang
9182602,Rupesh Kumar Sinha
9182603,S. S. Sahu
9182731,Alejandro Paz-Lopez
9182826,Karim Ivaz
9182880,Hamed Farahani
9182894,James M. Keller
9182971,Shanmugha Sundaram G. A.
9183345,Danhua Xu
9183355,Peidong Zhu
9183401,Madan M. Gupta
9183432,Shun Zhang
9183449,Haiyan Xu
9183531,Pranab K. Muhuri
9183553,Mahdi Eftekhari
9183615,Wali Khan Mashwani
9183636,R. Maheswar 0001
9183669,Ruili Zhang
9183892,Fuad A. Ghaleb
9183894,Yousef Al-Assaf
9183977,Xiaochuan Li
9184006,Sajjad Rahmany
9184007,Abdolali Basiri
9184008,Akbar Hashemi Borzabadi
9184060,Radu Grosu
9184102,Govardhanan Kousalya
9184117,Noradin Ghadimi
9184175,Sumit Srivastava
9184216,Dongliang Xu
9184470,Man Luo
9184511,Adnan K. Shaout
9184647,Constantine N. Manikopoulos
9184670,Xin Hu
9184766,Chenchen Liu
9184771,Wenyi Zeng
9184904,Na Wei
9184990,Surender Kumar
9185004,Naveen Kumar Sharma
9185014,Liming Yang
9185054,Ferran Pla
9185317,Giuseppe Ascia
9185357,Waichon Lio
9185418,Shohreh Hashemi
9185637,Hao Sheng 0001
9185759,Jichun Wu
9185816,Wenping Wang
9186018,Zhipeng Li
9186069,Keyi Xing
9186131,Jinghua Liu
9186145,Hongyan Liu 0001
9186304,Yu Pang
9186359,Thomas A. Sudkamp
9186499,Dongyan Chen
9186590,Hakan Kiliç
9186591,Özgür Kabak
9186754,Iyyakutti Iyappan Ganapathi
9186771,Intae Ryoo
9186886,Nasser M. Nasrabadi
9186922,Lincong Fang
9186932,Ruizhi Wang
9186981,Farshid Mirzaee
9186993,Lu Lu 0005
9187057,Farnaz Sabahi
9187138,Wengang Zhou
9187372,Aimin Song
9187510,Samir Brahim Belhaouari
9187736,Petr Musílek
9187787,Tian-Hua Jiang
9187788,Wen-Wu Shi
9187819,Zihao Li
9187880,Francisco Moo-Mena
9187995,Rajendra Prasad
9188110,Xiaoqing Chen
9188149,Jinquan Li
9188202,Lixin Shen
9188246,Sana Habib
9188372,Maoxiang Chu
9188514,Cui Kai
9188715,Eduardo Pérez-Careta
9188772,Ali Karimoddini
9188851,Pethuru Raj 0001
9188923,M. G. Abbas Malik
9188950,Ji Chen
9189069,Tianxiong Wang
9189279,Casimir A. Kulikowski
9189299,Chen Xiao
9189380,M. A. Jarrah
9189441,Eric C. C. Tsang
9189518,Xunjie Gou
9189595,Hassen Aydi 0002
9189596,Nabil Mlaiki
9189599,Weipeng Zhang
9189652,Ming Yan
9189894,Ling Tian
9189959,Dawei Lu
9189976,Yaping Lin
9190001,Hongbo Lin
9190053,Yaning Liu
9190234,Bo Tan
9190309,Farrukh Jamal
9190348,Mohammad Soleimani
9190431,Shibo Jing
9190516,Iván Meza
9190615,Lulu Wang
9190725,Liqiang Zhang
9190747,Rongfen Gong
9190811,John M. Evans
9190821,Vivek Shrivastava
9190826,Rong Fei
9190827,Qingzheng Xu
9190861,Luca Didaci
9190894,Seyed Babak Ebrahimi
9191100,David A. Schum
9191310,Bin Hui
9191347,P. Jayarajan
9191363,Edgar Chávez
9191433,Jingjing Wang
9191453,Wenwen Li
9191580,Antonio-Francisco Roldán-López-de-Hierro
9191649,Shouyi Yin
9191650,Shaojun Wei
9191719,Daniel DeDorigo
9191722,Maximilian Marx 0002
9191729,Yiannos Manoli
9191742,Chih-Kong Ken Yang
9191749,Feng Su
9191759,Payam Heydari
9191762,Yanjie Wang
9191797,José Silva-Martínez
9191831,Baher Haroun
9191845,Pavan Kumar Hanumolu
9191974,Un-Ku Moon
9192002,Yun Wang 0008
9192003,Rui Wu 0001
9192004,Jian Pang
9192013,Bangan Liu
9192022,Kenichi Okada
9192111,James F. Buckwalter
9192134,Satoshi Ishikura
9192136,Toshio Terano
9192137,Yoshinobu Yamagami
9192139,Katsuji Satomi
9192140,Makoto Yabuuchi
9192141,Yasumasa Tsukamoto
9192142,Shigeki Ohbayashi
9192143,Toshiyuki Oashi
9192144,Hiroshi Makino
9192145,Hirofumi Shinohara
9192146,Hironori Akamatsu
9192404,Pan Xue
9192406,Zhiliang Hong
9192627,Matthew L. Johnston
9192639,Siyuan Ma
9192824,Taejoong Song
9192917,Gabriel M. Rebeiz
9192918,Loai G. Salem
9192922,Antonio J. López-Martín
9192966,Kartikeya Mayaram
9193086,Noriaki Nagashima
9193087,Yuuki Seo
9193091,Kento Kimura
9193092,Satoshi Kondo
9193094,Teerachot Siriburanon
9193096,Nurul Fajri
9193099,Ning Li 0009
9193100,Korkut Kaan Tokgoz
9193101,Masaya Miyahara
9193127,M. B. Srinivas
9193383,Scott A. Taylor
9193395,José A. Tierno
9193397,Alberto Valdes-Garcia
9193406,Akira Matsuzawa
9193481,Masato Motomura
9193495,Shao-Yi Chien
9193613,Yan Zhu 0001
9193615,Chi-Hang Chan
9193664,Rizwan Bashirullah
9193954,Monodeep Kar
9193955,Sanu K. Mathew
9193956,Anand Rajan
9193957,Vivek De
9194027,Chinmaya Mishra
9194098,Zhao Chuan Lee
9194102,Tony Tae-Hyoung Kim
9194159,Tai-Shih Chi
9194262,Yong-Sung Cho
9194412,Huan Wang 0008
9194413,Hossein Mohammadnezhad
9194440,Po-Han Peter Wang
9194503,Manish Shah
9194592,Srinath Ramaswamy
9194623,Carl Sechen
9194841,Leibo Liu
9194843,Volkan Cevher
9195090,Shouhei Kousai
9195330,Jonathan White
9195361,Mohammad Alhawari
9195411,Hanwool Jeong
9195413,Seong-Ook Jung
9195455,Kenneth W. Martin
9195693,Eunyoung Seok
9195696,Swaminathan Sankaran
9195730,Ruixue Ding
9195735,Mohanasankar Sivaprakasam
9195742,Li Zhang 0023
9195868,Wolfgang Steiner
9195946,Rony E. Amaya
9196180,Susumu Imaoka
9196321,Haowei Jiang
9196322,Drew A. Hall
9196357,Wen Yuan
9196360,Jeffrey S. Walling
9196421,Shinji Sato
9196461,Sen Lin
9196756,Tae Hyun Kim
9196757,Changnam Park
9196758,Hoonki Kim
9196777,Xiao Sun
9197024,E.-Hung Chen
9197477,Steven M. Nowick
9197511,Giuseppe De Astis
9197512,David Cordeau
9197513,Jean-Marie Paillot
9197514,Lucian Dascalescu
9197868,Paul Chang
9197910,Brian P. Ginsburg
9198041,Yuri Terada
9198055,Dongju Lee
9198057,Marco Crepaldi
9198135,Alper Buyuktosunoglu
9198283,Song Wu
9198442,James R. Glass
9198531,Chihiro Yoshimura
9198542,Baker Mohammad
9198599,Kwanghyuk Bae
9198758,Keiji Hashimoto
9198759,Akio Sebe
9198760,Gen Okazaki
9198802,Torben Larsen
9199240,Pinar Sen
9199241,Young-Han Kim 0001
9199275,Kiriakos N. Kutulakos
9199484,Gerd Vandersteen
9199546,Tse-Wei Chen 0001
9199547,Chi-Sun Tang
9199548,Sung-Fang Tsai
9199663,Vijay Rentala
9199812,Ryo Minami
9199813,Tatsuya Yamaguchi
9199814,Yasuaki Takeuchi
9200119,Roberto Canegallo
9200363,M. Sultan M. Siddiqui
9200583,Peng Ouyang
9200628,Kari Halonen
9200642,Ming Shao
9200645,Masaki Nakagawa
9200895,Stefan Rombach
9200896,Sebastian Nessler
9200929,Jae-Jin Lee
9200947,Shay Gueron
9201118,Jinseok Lee
9201136,Heming Sun
9201165,Timothy G. Constandinou
9201218,Fernando Pardo
9201219,Jose Antonio Boluda
9201220,Francisco Vegara
9201300,Carsten Wulff
9201301,Trond Ytterdal
9201607,Mark S. Humayun
9201905,Ming Kong
9201949,Tilman Gloekler
9202604,Andrew S. Morgan
9203007,Yasuhiko Matsunaga
9203169,Mohammad Kazemi
9203213,Paul Murray
9203316,Nhan Tran
9203517,Hyun Soo Park
9203560,Michael S. Floyd
9203665,Tianlin Cao
9203711,Yuuki Tsukui
9203712,Seitaro Kawai
9203713,Shoutarou Maki
9203900,Xiang Xie
9204093,Lei Deng 0003
9204144,Eleonora Franchi Scarselli
9204485,Junliang Xing
9204488,Shuicheng Yan
9204533,Wei Tsang Ooi
9204537,Guanbin Li
9204550,Yun Fu 0001
9204602,Shaoyan Sun
9204603,Houqiang Li
9204616,Junxuan Zhang
9204617,Haifeng Hu 0001
9204624,Maryvonne Miquel
9204662,Wei Chen 0001
9204705,Guorui Feng
9204707,Jiebo Luo
9204721,Genliang Guan
9204722,Shaohui Mei
9204724,Mingyi He
9204800,Yung-Yu Chuang
9204818,Thomas Haenselmann
9204834,Changchun Yin
9204859,Wai-Tian Tan
9204860,Xiangyu Chen
9204861,Yadong Mu
9204862,Hairong Liu
9204871,Gang Hua 0001
9204912,Feng Li 0031
9204967,Florian Wamser
9205000,Qi Tian 0002
9205021,Chunyan Xu
9205127,Xiaogang Jin 0001
9205159,Wei Wang 0059
9205160,Tien Tuan Anh Dinh
9205167,Homer H. Chen
9205183,Norman Murray
9205185,Anthony Steed
9205186,Paul M. Sharkey
9205187,Paul Dickerson
9205188,John Rae
9205214,Giorgio Giacinto
9205233,Min Liang
9205288,Zengfu Wang
9205295,Jianjun Lei
9205297,Saraju P. Mohanty
9205323,Stephan Kopf
9205335,Lei Wang 0001
9205373,Rafael Cabeza
9205378,Haoran Liang
9205424,Tiecheng Liu
9205492,Hongchuan Yu
9205494,Jian J. Zhang 0001
9205513,Enhua Wu
9205531,Francis C. M. Lau 0001
9205547,Wolfgang Kellerer
9205552,Zhou Zhao
9205575,A. K. Singh
9205585,Jianmin Zheng
9205685,Hatice Gunes
9205709,Chang Liu 0037
9205710,Jinyuan Jia
9205779,Sheng Li 0001
9205787,Xiaochun Cao
9205818,Shengping Zhang
9205884,Shuai Zhou
9205897,Tao Tian
9205965,Zongwei Zhou
9205974,Hui Yuan 0001
9206046,Aicha Batoul
9206052,Rui Zhang 0002
9206072,Dandan Wang
9206073,Gaojun Luo
9206091,Min Ye 0005
9206098,Jean-François Biasse
9206175,Dianhua Wu
9206176,Hengming Zhao
9206177,Rongcun Qin
9206192,Alexander Vardy
9206262,Nuh Aydin
9206311,Finley Freibert
9206319,Jinquan Luo
9206355,Violetta Weger
9206382,Karan Khathuria
9206423,Jon-Lark Kim
9206469,Judy L. Walker
9206517,Habibul Islam
9206518,Om Prakash 0004
9206525,Yuan Cao 0001
9206526,Yonglin Cao
9206532,Longye Wang
9206534,Xiaoli Zeng
9206546,Ranya Djihad Boulanouar
9206564,Derek Atkins
9206606,Ilias S. Kotsireas
9206685,David E. Millard
9206702,Didier Stricker
9206743,Holly E. Rushmeier
9207019,Emilia Gómez
9207028,Paolo Cignoni
9207190,Sarah Kenderdine
9207192,Jeffrey Shaw
9207236,Silvia Biasotti
9207391,Donato Pirozzi
9207556,Muhammad Rezal Kamel Ariffin
9207604,Izzat Alsmadi
9207617,Raja Jurdak
9207640,Amir H. Payberah
9207659,Moi Hoon Yap
9207723,Fang-Yie Leu
9207725,Heru Susanto
9207727,Hui-Ling Huang
9207891,Om Prakash Vyas
9207974,Adel Nadjaran Toosi
9208001,Lal Pratap Verma
9208002,Mahesh Kumar
9208073,Andreas Kamilaris
9208083,Mostafizur Rahman
9208136,Linh Vu Nguyen
9208137,Nguyen Viet Ha 0002
9208138,Masahiro Shibata
9208139,Masato Tsuru
9208237,Jeffrey D. Ullman
9208249,Donald F. Stanat
9208282,Jean-Luc Gaudiot
9208294,Biswabandan Panda
9208296,Ying Wang 0001
9208331,Shaoshan Liu
9208383,Mario R. Casu
9208440,Hubertus Franke
9208488,Elisardo Antelo
9208521,Mingyu Yan
9208523,Xiaochun Ye
9208524,Dongrui Fan
9208555,Rodolfo Pellizzoni
9208630,Shahar Kvatinsky
9208631,Jie Tang 0003
9208726,Song Han 0003
9208929,Sumit K. Mandal
9208966,Yihe Sun
9209078,Won Woo Ro
9209120,Shengli Deng
9209132,Sedigheh Moghavvemi
9209190,Péter Jacsó
9209706,Amandeep Dhir
9209713,Kokil Jaidka
9209836,Anne Morris
9209931,Markos Zampoglou
9210150,Johann Gasteiger
9210369,Jisun An
9210370,Haewoon Kwak
9210371,Beatriz Pariente
9210381,Hung-Yi Lu
9210410,Roddy MacLeod
9210460,Muhammad Ashraf
9210615,Tim McGarry
9210640,Martin Lames
9210729,Larry Katz
9211050,Robert Riener
9211064,Christoph Igel
9211196,Lijuan Yu
9211229,Yashar Deldjoo
